transaction_amount,wallet_age_days,transaction_frequency,unique_recipients,unique_senders,avg_transaction_amount,amount_deviation,recipient_is_new,rapid_transaction_flag,suspicious_interaction_count,is_fraud
1.6679518829133584,20,171,77,0,3.6444472801565384,4.860101754118767,1,1,19,1
0.1438136911333219,881,13,5,20,0.16847405984130148,1.6813509831245401,1,0,1,0
0.5,13,132,37,3,8.05254390258572,2.8967481556652652,1,1,12,1
0.17536354626184048,286,12,20,5,0.38454643360425517,0.8809582943545748,0,0,1,0
0.4995828745445317,1498,11,9,4,0.23501178509462292,1.430495228097364,0,0,2,0
5.5999976761158585,18,169,26,3,0.5386691578867069,7.545757558558463,1,0,3,1
1.1410741444139767,1732,15,26,15,0.04465839267453145,0.5859923602308315,1,0,2,0
0.39598162960307587,71,27,7,20,0.15480977593310732,1.0620898489112913,0,0,0,0
1.9311669839881611,931,39,19,2,0.21502880455954232,0.7281265688539178,1,0,0,0
0.653756800657519,1771,6,23,13,0.2768485015936301,0.2721213010173398,0,0,2,0
0.26665701816883874,1689,30,17,23,2.702962872406134,1.4061337545356292,0,0,0,0
1.088396845052435,534,11,13,20,0.03318347273529541,0.7066066278714305,0,0,0,0
0.14175009940727593,1134,2,5,16,0.6409958675436169,0.45016576715172163,0,0,0,0
0.4715057297135249,829,13,13,19,0.41444666916042333,1.5992238256476994,0,0,2,0
0.039956342567061584,1772,3,24,11,0.5161457864616747,0.6789380444394093,1,0,2,0
0.3404255841155766,465,29,28,22,0.17334972048236277,0.17808871964891138,0,0,1,0
0.18932644785842875,227,25,24,12,0.2464082417096159,1.7768249932395623,0,0,1,0
0.11523592518528677,572,46,24,14,0.15204492235775033,1.5757285003955221,0,1,1,0
1.9824347820973487,599,16,2,7,0.46517892391958005,0.36871123241109105,1,0,0,0
0.04976594246574393,1282,26,12,20,0.08763362137146258,1.1333981186827256,0,0,2,0
0.44169874544586935,206,17,27,14,0.14954609503062669,0.3217843018191979,0,0,1,0
0.16941929079601423,458,33,17,23,0.11267907738249316,0.32213466182560957,0,0,1,0
0.6241614309450587,567,37,1,20,0.18301452592493994,0.5529365923468232,0,0,2,0
0.3657756929843246,380,33,17,1,0.044743930454805146,1.4134958071525103,0,0,0,0
0.5652382615793508,1623,45,2,14,0.04209669021326355,0.2090402673874565,0,0,1,0
0.3061526685652196,622,16,19,17,0.058257054979918434,1.6123589337050952,1,0,0,0
0.7431852442011951,9,57,64,0,0.9773178096990375,3.517981945321126,1,1,10,1
0.006343834561467812,1470,2,3,7,0.42350194670147145,0.9254507533393161,1,0,0,0
0.03740721481731317,1767,45,18,22,0.3086957581960698,0.28788914968343704,1,0,1,0
0.29914968667385017,1677,25,13,15,0.31518529263946204,1.1767319732505408,0,0,0,0
0.07147922927547222,1311,41,1,8,0.19878282694613825,0.7713497538681326,0,0,2,0
0.1313847276415242,270,40,22,16,0.0774461363216737,1.6274669812480849,0,0,0,0
0.18032364611878846,1663,36,2,3,0.34163682055637057,0.7009416012819496,1,1,2,0
1.020867489029543,794,21,6,16,0.12097959568129094,0.2968287193651711,1,0,1,0
0.19136535820915923,1049,2,28,8,0.2716113835104405,0.9696197957412538,0,0,2,0
0.07397220671963947,379,42,10,12,0.1328793330769373,0.900639201750721,0,0,1,0
3.8108626883798395,11,193,39,3,1.3960189122191802,7.413812067370893,1,0,8,1
1.1786359028174376,1349,13,7,12,0.49504846790569723,0.4520857155858482,0,0,1,0
0.44678116197216344,217,40,13,7,0.2607110128879753,0.6821965048425604,0,0,2,0
1.2329752009014416,8,161,19,1,1.0256401108966349,4.939111323826861,1,1,11,1
0.20900253745108896,1708,45,24,17,0.39800768188713187,1.4505886378858475,1,0,2,0
1.0637731590260766,599,25,17,8,1.5899838169467722,1.1630731185399277,0,1,1,0
2.1602910857284945,11,143,13,3,1.673404177234038,4.220886604097596,0,1,18,1
0.6296558623240507,1602,18,19,16,0.9362154229043341,1.2108573184321325,0,0,2,0
3.3730711872426546,29,116,47,2,4.536700720182279,3.30837045984471,1,1,7,1
0.10950639622354133,123,34,6,18,0.5503973884932374,0.7499706258727667,0,0,2,0
2.649656509770141,21,68,20,4,0.1,3.6621425607084204,1,1,4,1
0.06498947976070027,126,1,21,9,0.6646151599942774,0.9097793249383073,0,0,2,0
3.163159297293351,24,180,17,1,1.3701329786165455,8.55795275773849,1,1,6,1
0.7300019214177723,825,42,2,1,0.4313088299549696,0.6545788434514066,0,0,0,0
0.3578284564022226,454,47,28,24,0.4385221608419843,0.587953179457608,1,0,0,0
0.17838539062651906,869,45,1,2,0.6671155241515772,1.2914987206210629,1,1,2,0
0.6381567520522483,24,158,10,2,2.9206416599847254,9.027753827204767,1,0,5,1
0.127579755712732,574,6,17,10,0.1431721886340291,0.5736636222636653,0,0,1,0
0.5148443838751174,390,10,28,20,1.193794469107767,1.9446328573152365,1,0,0,0
0.5317805384146779,626,46,3,10,0.15768822214415792,0.20446471482638073,0,0,1,0
1.2225754297699063,1186,4,2,24,0.15289160484316544,1.8976159520042544,1,0,0,0
2.1455496410240333,6,126,67,0,1.5026144957697314,8.291760634256296,1,0,12,1
2.9458819920511763,1594,7,23,23,0.5147763503996514,1.4582698634829323,0,0,1,0
0.635329922373547,1667,29,15,3,0.5560422713533044,0.9254530273476829,1,0,2,0
0.8514190531929317,1340,43,26,15,0.9175575921726383,1.0339262049670759,1,1,1,0
0.15024303624615976,115,25,24,15,0.012268585616637878,0.2975686674754203,0,0,0,0
0.02202825002621114,1092,41,22,21,0.7534912687069523,0.5144257470748712,1,0,0,0
0.6957916901968327,18,175,93,2,0.1282826133984018,5.069759925274337,1,1,18,1
0.5,13,124,80,0,1.248641379832768,5.577144689874705,1,0,14,1
0.7023704510181924,1649,35,4,19,0.3276310650790697,0.20658303545147882,0,0,1,0
0.3331601655236597,1653,47,12,1,0.2785546015518672,1.16437644883389,0,0,1,0
0.06797314785977164,1007,17,27,8,0.047731381333615305,1.1980301642657676,0,0,2,0
1.3798160910526298,19,110,70,2,1.415777871716556,3.483626539330368,1,1,14,1
0.524210024943048,68,10,23,5,0.26103787594455324,0.39619609843019554,1,0,2,0
0.14534518566117546,884,37,19,6,0.6280158249747241,0.6427005612118706,0,0,2,0
0.4900156782500573,1085,30,17,7,0.4410112187100566,0.9792380882618823,1,0,2,0
0.5585377667199042,1173,31,7,20,0.05633321804372801,0.2983021872035112,0,0,0,0
0.45593189022938047,232,28,25,20,0.014142194690573089,0.0481136934675479,0,0,2,0
0.2583236569940585,299,19,6,22,1.1975544661120263,0.6923002958582438,0,0,1,0
0.5389495570383879,1170,6,6,9,0.4733241694470756,0.5823110865913561,1,0,0,0
0.6803294015803708,62,6,6,12,0.3512421030627299,0.6248372144434386,1,0,2,0
2.202566581690663,1441,34,23,20,0.10508382574597284,0.07012766731190379,0,0,2,0
0.3885006100803716,1308,35,29,22,0.27877435767607994,1.8292097187785767,0,0,2,0
1.8221593982193516,8,118,81,3,1.223596980579579,8.017489277243287,1,0,13,1
0.2646157829381812,1408,38,17,8,0.9484413667106057,0.8387425374236441,0,0,1,0
0.8756868602620721,713,8,15,14,0.19253299852530226,1.398846228373094,1,0,2,0
0.22963085135505065,1335,32,7,16,0.05292822589204546,0.8428401922741711,0,0,1,0
0.025278184260048686,885,31,1,19,0.9047939239894793,1.0760844000951313,0,1,1,0
5.128542068711808,1,116,90,2,0.8466026013607688,7.864296414524794,1,1,4,1
0.04477543553195397,784,16,19,6,1.9604590905129138,1.0561530931355818,0,0,0,0
0.7572548658250667,563,9,26,14,0.6111428719614773,1.2124273797434295,0,0,1,0
0.026532547955154702,114,34,10,1,0.10327593813106294,0.5625594321190832,1,1,0,0
1.9430375632958943,17,28,56,0,0.8594649497850817,7.645626505270816,0,1,16,1
0.12981997778458232,1140,29,17,22,0.06511296266702243,0.0633682110830942,0,0,2,0
0.01649070104427652,504,21,28,14,0.11867295059998938,0.4756114809448917,1,0,1,0
0.13660457880636798,1717,49,28,2,0.8329943978720502,0.5510493557298659,0,0,2,0
0.028055285894074265,1243,26,13,5,0.029682030776127008,1.4500592354317494,0,0,0,0
0.01834175280566355,1468,6,2,8,0.1416378503276447,0.9732438138004456,0,0,2,0
0.7028965323619332,1475,31,3,23,0.7245500724578982,1.7049600202893547,1,0,2,0
0.43907485568654087,356,35,29,21,0.2661004558522982,1.0582108843043188,0,0,1,0
0.44867356097045463,472,32,15,17,0.5100829983344654,0.02613847012917958,0,0,2,0
0.18294106395736867,1195,15,28,4,0.1628764932902136,0.7945338039816678,1,0,1,0
5.947490597607914,4,106,62,3,1.7458497044703494,8.919610301529353,1,1,9,1
1.2139897681780023,355,46,19,18,0.1894017523237389,0.34589278761440423,0,0,0,0
0.023255730871740488,999,16,10,3,0.7007864552097064,0.18260341321346463,0,0,0,0
0.4653206559001619,1284,25,16,11,0.39823377351828726,1.2242689158165225,0,0,2,0
10.700607170226593,10,99,17,2,11.18193481365044,2.875059104900033,1,0,16,1
0.4992175026026282,1533,48,3,10,1.1756005352570273,0.8285927271877942,0,0,1,0
0.6567134045626736,1032,16,18,16,0.12764536799305803,0.39574593609126785,0,1,1,0
0.3889289604674973,1550,21,21,2,0.4204510325569639,1.5056701682855553,1,0,0,0
0.5977898321859919,424,7,20,22,0.052660630259955966,1.8486907360792986,0,0,0,0
0.15112669074681187,652,31,21,9,0.8326658052071697,1.4934902577635025,1,0,1,0
4.635107168029754,14,178,52,0,1.9741552294468636,4.498187679127306,1,1,19,1
0.2941348899641984,409,13,25,22,1.7178460931668764,1.3238275601343672,0,0,0,0
2.987719506638224,2,50,54,0,0.23309357702309308,3.7765169674120145,1,0,13,1
0.5644593109592982,267,39,21,11,0.6218666858822033,0.29227138002357966,1,0,0,0
0.2389856049498074,482,35,27,19,0.707102730320825,1.2723028158846925,1,0,2,0
0.07869466989282824,1214,48,29,20,0.19274066299955234,1.6874266544065044,0,0,2,0
1.1289293673423726,29,97,37,4,0.1,8.154963186035202,1,1,18,1
0.5954154476886027,1512,42,13,1,0.534091360200294,0.9515935493635637,1,0,1,0
0.3556138669689523,1403,14,26,20,0.09769660581756705,0.9672438259773655,0,0,0,0
3.6088132937386064,16,196,72,3,1.7989108811223884,4.072364420252646,1,1,15,1
0.08294414629491294,435,39,12,21,0.5533538165829225,0.9762778453288352,1,0,0,0
0.35368354977931604,803,24,23,12,0.02684940002479727,0.21491269227327003,1,0,0,0
2.6918303761619677,6,156,94,0,0.9456892963544228,2.74037098121255,1,0,12,1
0.14860937046330228,1009,36,9,7,0.28524471270222473,1.9355733746423354,1,0,2,0
0.11877846781181493,1416,22,1,10,0.42891896136755436,1.3579878296153982,0,0,2,0
6.193575778778612,10,134,37,4,4.685820402979849,8.106857691175197,0,1,17,1
0.5871062637838595,387,39,7,3,0.3796780037983767,1.2479247819904533,1,0,0,0
1.4174783270770954,158,13,20,11,0.2520257617139669,1.4809470103948708,0,0,2,0
1.8723787915605237,3,27,37,3,4.734365773862098,7.690567093058872,1,1,4,1
1.3168107520581172,1512,22,16,6,0.25850962088819074,1.0487085188407217,0,0,2,0
0.4378045273182993,1309,38,26,20,1.284335623239616,1.8327544090274839,0,0,2,0
0.26693243668458866,152,18,5,24,0.12049269627151427,0.16744246729656043,0,0,2,0
3.3518771400760787,22,79,55,2,0.34910832699060135,2.2915883697812918,1,1,6,1
1.5022802150599242,23,161,87,2,8.59920606540973,3.1620486122884266,1,0,4,1
0.10775083000408872,158,42,6,5,0.033429747720957234,0.14766992823111003,0,0,0,0
0.10544000735833899,928,19,4,20,0.11272248519841727,1.6120408543325124,0,0,0,0
0.30409136831154526,1352,8,1,6,0.07814921761520044,0.855700301409245,1,0,2,0
0.22589678754925896,103,49,14,2,1.0688876264854865,0.7561269168738269,0,0,0,0
0.6245631721582997,330,26,14,14,0.06380300444221586,1.8796745625149618,0,0,1,0
1.4130020004597472,882,15,7,3,0.40469751262625353,0.1953953418753116,1,0,0,0
9.178728907082435,7,28,39,3,4.930893120269755,2.393325709601604,1,1,17,1
0.5,3,66,62,2,0.1398064742827978,2.602175229473432,1,1,3,1
0.7868023444559924,909,24,6,22,0.6706210770923933,0.056913699383967176,0,0,1,0
0.8909948060695697,355,17,8,10,1.0976147005509584,0.900333328102414,1,0,0,0
0.028091784578248458,1238,49,20,22,0.03314223545993865,0.580974998388661,0,0,2,0
0.8380587196249615,433,32,14,13,0.03797422833243033,1.7191899131411588,0,0,2,0
0.33289295402065056,827,14,10,13,0.024034064286260478,0.9143409985803681,1,0,2,0
1.2463499217688208,667,37,9,7,1.5944418168976682,0.22766918375183365,0,0,2,0
0.9538593096458949,111,3,23,9,0.35510497416386916,0.903417435239986,0,0,0,0
0.22692537234359955,1656,40,3,11,0.5915693474888839,0.4049893638210471,0,0,2,0
1.04827540771773,1507,10,20,21,0.5325438615914049,0.7825293549409629,1,0,2,0
0.3401614623279765,1701,33,12,9,0.5290537743102446,0.32124041484408505,1,0,0,0
0.053034538049044205,701,15,26,23,0.17746825026912827,0.22462145814460044,0,0,2,0
1.595531520471371,941,4,20,21,0.05616425059480108,1.9211984827060786,0,0,1,0
1.5163203993394077,1677,30,8,21,0.04013472924305925,1.6653124527594654,1,0,2,0
1.1441315142774293,24,44,71,4,14.174774564533653,4.168932208038787,1,1,12,1
0.7777447350806755,830,20,21,8,0.05789234409093361,0.5902849944172106,1,0,2,0
0.336323453271286,1774,33,4,15,0.34370914105930156,1.381765010493116,0,0,0,0
5.46242533302099,27,99,58,4,2.1338297966736164,9.893890115957046,1,0,16,1
0.5698919931745888,1511,23,18,3,0.09319367313229433,1.6934592834155178,0,0,2,0
0.13301276159600697,1256,28,3,5,1.006285875446806,1.563248886416522,0,0,0,0
2.0673369100342267,22,183,60,2,0.1,7.200316781033084,1,1,9,1
0.08578638237625114,1189,20,4,3,0.042989744104666744,0.3867563566534604,1,0,1,0
1.263218793310462,5,75,75,1,0.734856308523799,7.93289386647132,1,1,5,1
1.4860840364784598,14,173,71,0,0.8586712567102729,6.408567107843553,1,1,18,1
0.21797676730836668,1102,30,7,3,0.17318343006771544,1.2878304171495922,0,1,2,0
1.0796186555842173,937,9,4,20,0.6740129163333821,1.604548646089523,1,0,0,0
0.6259388080847127,756,49,3,20,0.43561542312723295,1.8045391652491551,0,0,1,0
0.03170759755536955,446,25,7,6,0.026215206973227656,1.0475861369680135,0,0,0,0
0.8216655588657973,1337,8,17,4,0.2816018055245643,0.5886253572862743,0,0,0,0
0.13693027607103853,1700,40,19,12,0.4108348099707601,0.18370079928854377,0,0,2,0
1.155851922700519,816,49,11,20,1.0670026620945812,0.36900835979026714,0,0,1,0
0.06099163607206772,1721,33,13,16,0.1196996952907288,1.9242247140032844,1,0,2,0
0.012148930740427532,1151,37,21,3,0.128007027112608,1.7668237604932189,0,0,2,0
0.2599934605720818,427,3,29,15,0.10346929099138576,0.9521499917029963,0,0,2,0
0.22924259169146763,871,14,17,19,0.6168729141088176,1.1706073772291863,0,0,2,0
0.7964905291553204,774,34,28,14,0.5848947006606064,0.7173292286991817,0,0,0,0
0.10321605330377827,1484,21,29,5,0.3428539346196347,0.8930555791703887,1,0,2,0
0.23601029443531157,282,40,9,20,0.41860455755381554,1.8482336075722163,1,1,1,0
0.0793191837344304,441,33,16,11,0.3109786520870395,1.369320463368583,0,0,1,0
0.4338560505970516,827,15,5,9,0.7693619715998987,0.9856741180765074,0,0,1,0
0.5706809492023894,9,82,78,0,2.1906811245137483,2.295573229961721,1,0,16,1
0.544053208021805,906,24,25,9,0.21904840747201015,0.2776707940962182,0,0,2,0
0.036908468501513136,433,40,3,16,0.9663406362720727,1.181111200820679,0,0,0,0
0.2709293227554461,853,13,3,22,0.030225120750374753,0.5292505359056634,0,0,0,0
2.7366173348935434,717,29,28,2,0.105221839077619,0.16938071601821325,1,1,1,0
3.9727589611060266,3,78,78,2,9.564716236396638,6.724533111966,1,0,6,1
11.37560622810792,8,91,75,2,0.29110625394387984,4.279570140918748,1,1,8,1
0.34097585324907626,1740,21,21,8,0.006164178961771717,1.3714772698928583,0,0,2,0
0.7915511115532734,690,47,19,16,0.04038665621072547,1.4736709191997448,0,0,1,0
0.3904597491099998,193,44,24,6,0.3408300311707199,1.8489347804250156,1,1,1,0
0.680496413178296,667,25,21,2,1.2103825214090171,1.9211144478031836,0,0,1,0
0.5563116280790813,630,41,25,1,0.07722854713584898,1.7816778281092274,1,0,0,0
0.15440897817890548,595,2,12,18,0.7758579100747015,1.3519265923662311,0,1,1,0
1.1953670013039552,1387,7,27,8,0.7444178136870752,0.266799700723503,0,0,2,0
0.02007875341000006,342,25,22,12,0.2397194176863341,0.6929612196564892,0,0,1,0
0.8814072362234402,1767,4,20,17,0.10651756406259812,1.83829464641766,0,0,0,0
0.6154114084967971,1190,43,18,21,0.06976626882751545,0.5767539479568735,1,0,2,0
0.21609580973394255,384,8,4,7,0.14068198399603826,0.40302692704467,0,0,2,0
0.08411624667806249,1757,1,2,4,0.3843543219287057,1.5823440666019342,0,0,1,0
0.30391205498475693,1018,48,9,6,0.12471212524353191,1.3690813363973624,1,0,0,0
0.8575867549232842,367,26,1,15,0.9117378052873774,0.4862238741830458,0,0,1,0
0.2912776374936418,1391,13,17,6,1.6939532936858894,0.9689717658709753,1,0,2,0
0.13846591744415068,708,38,6,6,0.08524213472314673,0.6076786149733517,0,0,0,0
0.01596684064652691,86,11,14,16,0.5002763127869982,0.041242153053808295,0,0,0,0
8.893749525807376,22,182,89,0,3.2019011178546237,3.7476024779187798,0,1,11,1
0.03559425313132252,998,1,18,20,0.21037647693611727,0.687414434210327,0,0,0,0
0.49837335340074573,1742,27,20,12,0.09598876375181709,0.7718460731111245,0,1,1,0
0.004328180505526969,1288,34,15,9,0.6219247787776102,1.5898064252565787,0,0,1,0
0.23486177371615255,760,27,6,5,1.081793361508881,0.5556699676365899,0,0,2,0
0.584430454680607,1548,23,26,16,0.35060489397959804,1.992714923429585,0,1,2,0
2.994168604385607,19,70,29,0,1.5601574436769092,2.465685855800289,1,0,3,1
0.24536943501757477,792,44,2,5,0.2095663805195705,1.943451563727182,0,0,2,0
0.13529475387595324,506,41,17,21,0.042742489529355304,1.1350130674842018,0,0,2,0
0.22145979472418362,1537,2,19,12,0.7182284727565766,1.1264279132742847,0,0,0,0
0.20326700090074037,909,46,19,5,0.3328880787042501,1.0799188637561123,1,0,2,0
2.157207118891355,22,43,29,2,4.08500834293057,7.803374665605125,1,1,19,1
0.3360770794699878,757,36,28,7,1.095942958170952,0.6490358681806849,1,0,2,0
0.024706499447150344,230,18,28,22,0.2988944986842972,1.7185385400696807,0,0,2,0
0.4312293655762136,1376,10,10,5,0.39967420912788415,1.4115754661194444,0,1,0,0
0.551016089756706,60,6,14,6,0.19970921720582802,0.35538937769880485,1,0,0,0
0.2690590132204877,268,10,23,10,0.13684153745054164,0.30492454840844174,0,0,0,0
2.3983732969849108,21,95,24,4,0.1,6.108469425346746,1,1,5,1
0.11469352121871297,1244,14,12,24,0.20186012947458176,0.5700828352896654,0,0,0,0
1.1661035248854033,23,46,48,3,0.49680815287291574,5.809094997501075,0,1,9,1
5.221816304654787,18,111,64,2,3.5076873544564324,7.197077230435345,0,0,16,1
0.28726777787232527,1733,15,28,14,0.010496618193333215,1.262584933040424,1,1,2,0
0.02713659459926547,1327,19,29,1,0.2763947744329953,1.1651175878194822,1,0,2,0
7.5576235605952045,0,186,47,3,3.2972695632514055,2.15914628198525,0,0,3,1
0.05281670073437333,176,12,19,14,0.15987088968407595,0.6306947778611718,0,0,1,0
1.5822726396433058,1073,26,1,5,0.26676063246538384,0.5175205752577501,1,0,2,0
0.6605537341168576,1588,16,12,13,0.28041154690389714,0.16871118764113935,0,0,2,0
0.9126394089378682,24,148,45,3,0.648551582531613,6.128943275169668,1,1,9,1
0.35180766404091807,807,14,14,6,0.3020789411988938,0.18403316908134282,0,0,2,0
0.372272177271802,1654,43,22,13,0.008996392964396634,0.9380551256932046,1,0,1,0
2.5730449329089673,4,187,76,4,1.3516245245940626,5.106060458603367,1,0,10,1
0.807176738031259,821,28,21,7,0.08985634993104874,1.2371272448740884,1,0,1,0
0.4837937677094687,79,5,14,17,1.6113259997315503,0.5317374992383992,1,0,2,0
0.17439998763116657,817,28,27,20,0.2985659164312861,0.10257375868530483,0,0,2,0
0.5,28,21,33,2,0.8111238168148418,7.244928593370102,1,1,3,1
0.15413636566016353,896,21,28,13,0.18280554295951898,1.9323821844017581,0,0,0,0
0.5062534181943613,843,14,9,24,0.1399456735028178,0.27188222097976933,1,0,1,0
0.2951929779407672,620,13,13,22,0.9826296196323718,1.3777017702400098,1,0,0,0
0.22169231298440145,1336,43,25,14,0.162276478527364,1.2129388161908137,0,0,1,0
0.2038255291967881,1397,14,15,19,0.4111217410294199,1.529557491191532,0,0,2,0
9.027005500646935,26,182,73,2,1.3261046148163782,2.159124067416915,1,1,10,1
1.8425288394094432,1434,28,24,10,0.09936916150678698,0.2528465114192966,0,0,1,0
0.8307343992442352,1143,42,5,22,0.019006611598482256,1.0679723342891558,0,0,0,0
0.1954928851086151,745,24,17,19,1.184471161429435,0.105501756760644,0,0,2,0
0.08980593310915677,490,38,27,11,0.5185252640957272,1.1023944902614082,0,0,0,0
1.8961556528390346,91,45,12,7,0.5290264081945385,0.7517967065266478,1,0,2,0
0.47440158415414646,1008,3,19,9,0.15652624131312087,0.6638979282236441,1,0,2,0
0.44361149468891836,908,13,28,12,0.055612791919207885,0.7052229877488672,0,0,1,0
0.1111159437946992,405,15,18,4,0.777095006058089,0.6336377414124932,0,0,1,0
0.05566968910601795,865,20,2,7,0.26598797117050305,0.36675430917633256,0,0,2,0
0.012087021586429013,1499,9,28,2,0.41787893419936495,1.2520728966411003,1,0,0,0
0.6095324536910101,1132,17,4,24,0.11511414986462387,1.4541119317306674,0,0,2,0
0.03574263499005983,104,3,25,13,0.22157319391250332,1.4667530586813422,0,0,0,0
0.18784300781151414,1334,21,15,16,0.0877781241744594,0.12432526528963206,0,0,2,0
0.14158190425046666,1207,6,8,2,0.1987356881861586,0.5785602674526775,0,0,2,0
1.7914851884982614,28,114,76,0,1.6616264288701486,3.0210346856457884,0,1,15,1
0.08311260055428343,1785,38,18,5,0.3254288749542776,1.958515056755557,1,0,2,0
0.2691711532773454,278,23,29,4,0.47499037133081673,0.4419404844338204,0,0,1,0
0.21078172415959598,414,36,28,23,0.4043009662546128,1.3790004788802666,1,0,0,0
0.5972814287665406,1119,1,7,6,0.35696685371517406,0.6411645536452384,0,1,1,0
0.046765120906180756,775,25,4,5,0.19117269394098307,0.8081950503339963,0,0,1,0
0.5422091160088954,130,18,15,3,0.052104982989348764,0.9658837357530357,0,0,2,0
0.9825370206894419,1046,35,27,15,0.29626857318720673,0.5651100207272441,0,0,0,0
2.4533131758674385,13,85,41,4,1.4285510418065626,8.503899182504242,1,1,10,1
0.666745151941696,172,38,11,10,0.42664460829025386,0.5146599203668714,1,0,0,0
0.07384415541095352,1768,40,28,8,0.12395058599072975,0.6205000029341201,0,0,0,0
0.9988985809830008,433,5,17,19,0.025724090317696225,0.290686174510963,0,0,0,0
0.5964982786210586,357,30,20,16,0.2585192074786193,1.0621312768074516,1,0,0,0
0.30400499620703286,1420,35,9,6,0.38394164199547265,0.23872561875302467,0,0,1,0
0.7269595411285781,1077,49,13,6,0.5756666332283892,1.1173858530298604,0,0,1,0
0.007023610267775612,801,23,8,15,0.09368491370244157,0.07972991917606276,0,0,2,0
0.3976878752250783,1156,11,16,14,0.8260717006288703,0.5734538458670351,1,0,2,0
0.7368460219450181,487,37,20,15,0.4135388747993771,1.9525075679522599,0,0,2,0
0.7204701335588679,1077,27,27,19,0.007258757172161669,0.5189480517100229,0,0,1,0
1.1080839177282746,541,2,25,11,0.36530125898066323,0.7386143739966389,0,0,0,0
0.4320173596409552,479,24,22,17,0.1673197988428834,1.7195232057343943,0,0,1,0
0.556720641759551,1255,33,9,9,0.35455339419575305,1.923138543099371,0,0,1,0
0.5782963935159129,1529,4,5,21,0.2909238126309401,1.7104781150459378,0,0,0,0
1.3758174116340876,1236,1,28,16,0.5873433457823668,0.4391287837495039,1,0,2,0
0.15779662321674778,1651,23,8,23,0.18898648389771971,0.4379260916323735,0,0,2,0
0.11136793106434514,1643,31,14,9,0.4543443250511544,0.29498862817319393,0,0,2,0
0.2569788210734282,505,34,21,21,0.06866690197604011,1.7796673442877935,0,0,1,0
1.197495484629651,1461,10,12,19,0.3598128233273276,1.6699620088728409,0,0,0,0
0.9385569055162966,356,32,12,17,0.2606041113764771,1.4452115873315554,0,0,2,0
0.5496026185327917,174,43,6,22,0.42026763104281006,0.4598442648213814,0,0,2,0
0.3496670911016173,1067,23,6,19,0.0584350553829828,0.3802645810326033,0,0,1,0
0.026685242839504016,170,32,25,16,0.03523952605340505,0.6517595211101708,0,0,1,0
0.8597631525189313,146,16,15,7,0.354466811636988,0.5207290510043774,1,0,2,0
1.412067333205996,615,38,8,2,0.0371968402472441,1.30844677869478,0,0,2,0
0.33201798269678734,1226,34,17,6,0.3457297564563358,0.8174882370150032,0,0,2,0
0.15717901028996245,1271,16,3,9,0.011358860929357235,1.0340275943319446,0,0,2,0
0.08188214159732543,798,1,7,16,0.2218310676215788,0.45348070104649363,1,0,1,0
1.1352843163810815,885,16,7,14,0.3373746003303797,1.581975438497192,0,0,2,0
0.26137023652531555,972,12,8,10,0.19887979697154812,1.8353870996977766,1,0,2,0
0.06215730792888988,835,7,2,7,0.7534843267297222,1.8416783721875916,1,0,1,0
0.8625929269042907,393,24,28,8,0.042786275544512975,0.12587700287789572,0,0,1,0
0.24445628654586402,1511,4,7,10,0.5756277458039979,1.414844587381421,1,0,0,0
0.20337750546744757,1439,33,15,18,0.3149675670408716,0.8672521670852626,1,0,2,0
0.1445090711393864,260,2,19,1,0.4679797110469004,1.0048038281515421,0,0,0,0
0.15041984850505852,932,36,21,8,0.48179394581132007,0.46020790975427706,1,0,1,0
0.040788476634400925,705,1,15,8,0.38635234603042246,0.33556066347964064,0,0,0,0
0.74122971324484,814,26,23,7,0.21215447388857794,0.2702130141978967,0,0,1,0
0.5,26,56,29,3,3.6587553979160004,2.2220687833308546,1,1,14,1
1.8755104113849368,8,105,16,1,2.8369575968957745,9.660599563834925,1,1,3,1
0.16278967821346488,1093,20,29,1,1.0742373119200435,1.6327344086343287,0,0,2,0
1.0481538129752246,649,3,20,9,0.38655530724048615,1.9916567486494892,1,1,1,0
0.2283888432115991,1745,25,16,2,0.45323274183108864,1.5867761359728931,0,1,1,0
0.09901776191875862,1591,29,23,10,0.3394629367410201,1.5165821657013316,0,0,0,0
0.06403444343923533,702,5,27,2,0.2975757804207937,0.5728168541333456,0,0,1,0
0.46356586970943914,1623,7,2,23,0.09226878059069178,0.6564454089802014,0,0,0,0
0.40411524096566565,861,16,8,7,0.2831254958977167,0.15709183394623327,0,0,1,0
0.1893801907088391,460,26,8,17,0.5527460376386968,1.826831667959195,1,0,0,0
0.7157249288783702,640,31,16,24,0.40523321588891675,1.619654000630278,0,0,2,0
1.5300832869321739,91,10,21,10,0.44830857370227445,1.4895733510370546,1,0,2,0
0.26177327012433343,853,31,11,4,0.27235433584590435,1.5289516176602116,0,0,1,0
0.8213969130368787,436,15,14,1,0.07108187859598956,1.001302080323655,0,1,1,0
0.16597635333402472,1091,44,1,22,0.2736350511500147,0.941349153332822,0,1,1,0
0.029732856393840768,1071,2,24,4,0.21917725051854064,0.2770640105212534,1,0,1,0
0.8512848903479231,1613,48,24,16,0.02886596092115769,0.05700959784115045,1,0,2,0
1.3646107357671353,834,40,9,8,0.275635021380485,0.8241218433232442,1,0,1,0
0.5237038989957397,1265,14,15,21,0.055255157508644084,0.8725677823363258,0,0,0,0
0.3381590199776577,132,37,19,13,0.6970659299868182,0.682259451304783,1,0,1,0
